0.036, 0
0.022, 1
0.032, 2
0.034, 4
0.049, 6
0.064, 9
0.085, 12
0.115, 16
0.149, 20
0.19, 25
0.021, 1
0.03, 2
0.04, 4
0.063, 6
0.094, 9
0.124, 12
0.158, 16
0.202, 20
0.251, 25
0.328, 30
0.028, 2
0.041, 4
0.063, 6
0.126, 9
0.146, 12
0.176, 16
0.237, 20
0.323, 25
0.381, 30
0.486, 36
0.033, 4
0.065, 6
0.105, 9
0.162, 12
0.261, 16
0.266, 20
0.336, 25
0.453, 30
0.56, 36
0.672, 42
0.051, 6
0.108, 9
0.14, 12
0.291, 16
0.302, 20
0.439, 25
0.456, 30
0.57, 36
0.689, 42
0.874, 49
0.069, 9
0.149, 12
0.271, 16
0.338, 20
0.53, 25
0.534, 30
0.743, 36
0.739, 42
0.82, 49
1.112, 56
0.094, 12
0.202, 16
0.349, 20
0.39, 24
0.601, 30
0.893, 36
0.83, 42
1.11, 49
1.095, 56
1.307, 64
0.128, 16
0.261, 20
0.462, 25
0.45, 28
0.726, 35
1.027, 42
1.328, 49
1.265, 56
1.583, 64
1.569, 72
0.158, 20
0.34, 25
0.583, 30
0.54, 32
0.839, 40
1.194, 48
1.564, 56
2.348, 64
1.916, 72
2.494, 81
0.203, 25
0.457, 30
0.789, 36
0.555, 36
0.861, 45
1.209, 54
1.677, 63
2.3, 72
2.694, 81
2.219, 90
0.029, 2
0.033, 3
0.051, 5
0.062, 7
0.079, 10
0.11, 13
0.131, 17
0.18, 21
0.215, 26
0.291, 31
0.033, 2
0.039, 4
0.056, 6
0.07, 9
0.099, 12
0.133, 16
0.164, 20
0.201, 25
0.264, 30
0.289, 36
0.034, 3
0.057, 6
0.068, 9
0.091, 12
0.116, 16
0.164, 20
0.197, 25
0.21, 30
0.311, 36
0.344, 42
0.037, 4
0.073, 8
0.114, 12
0.17, 16
0.177, 20
0.205, 25
0.245, 30
0.301, 36
0.402, 42
0.46, 49
0.044, 5
0.084, 10
0.127, 15
0.204, 20
0.306, 25
0.26, 30
0.304, 36
0.405, 42
0.372, 49
0.588, 56
0.05, 6
0.095, 12
0.151, 18
0.212, 24
0.334, 30
0.47, 36
0.392, 42
0.466, 49
0.585, 56
0.63, 64
0.055, 7
0.112, 14
0.162, 21
0.226, 28
0.329, 35
0.417, 42
0.575, 49
0.584, 56
0.612, 64
0.717, 72
0.058, 8
0.121, 16
0.185, 24
0.254, 32
0.39, 40
0.532, 48
0.619, 56
0.809, 64
0.738, 72
0.893, 81
0.064, 9
0.129, 18
0.202, 27
0.241, 36
0.428, 45
0.669, 54
0.708, 63
0.968, 72
1.218, 81
0.855, 90
0.049, 10
0.125, 20
0.174, 30
0.256, 40
0.359, 50
0.48, 60
0.762, 70
0.996, 80
1.242, 90
1.51, 100
0.023, 1
0.027, 2
0.039, 2
0.031, 2
0.037, 2
0.039, 2
0.04, 2
0.043, 2
0.044, 2
0.045, 2
0.027, 2
0.027, 2
0.031, 2
0.034, 2
0.036, 2
0.038, 2
0.041, 2
0.044, 2
0.045, 2
0.047, 2
0.031, 3
0.033, 3
0.036, 3
0.038, 3
0.041, 3
0.044, 3
0.047, 3
0.049, 3
0.052, 3
0.055, 3
0.041, 5
0.045, 5
0.048, 5
0.052, 5
0.055, 5
0.058, 5
0.063, 5
0.066, 5
0.069, 5
0.072, 5
0.048, 7
0.052, 7
0.056, 7
0.06, 7
0.063, 7
0.066, 7
0.07, 7
0.088, 7
0.077, 7
0.079, 7
0.062, 10
0.065, 10
0.07, 10
0.074, 10
0.078, 10
0.082, 10
0.086, 10
0.091, 10
0.093, 10
0.097, 10
0.083, 13
0.09, 13
0.095, 13
0.099, 13
0.104, 13
0.109, 13
0.114, 13
0.12, 13
0.134, 13
0.13, 13
0.104, 17
0.111, 17
0.116, 17
0.122, 17
0.142, 17
0.134, 17
0.137, 17
0.143, 17
0.147, 17
0.153, 17
0.136, 21
0.143, 21
0.151, 21
0.157, 21
0.163, 21
0.168, 21
0.175, 21
0.18, 21
0.187, 21
0.194, 21
0.171, 26
0.196, 26
0.188, 26
0.194, 26
0.201, 26
0.208, 26
0.215, 26
0.222, 26
0.254, 26
0.238, 26
0.02, 1
0.024, 2
0.037, 4
0.042, 5
0.048, 6
0.052, 7
0.058, 8
0.062, 9
0.068, 10
0.074, 11
0.025, 2
0.035, 4
0.042, 5
0.047, 6
0.054, 7
0.059, 8
0.065, 9
0.085, 10
0.078, 11
0.084, 12
0.03, 3
0.044, 6
0.048, 7
0.051, 8
0.06, 9
0.066, 10
0.072, 11
0.079, 12
0.085, 13
0.092, 14
