1, 0.002
2, 0.0048
3, 0.0109
4, 0.0179
5, 0.0316
6, 0.0538
7, 0.0793
8, 0.118
9, 0.1847
10, 0.2616
11, 0.3129
12, 0.4554
13, 0.5593
14, 0.768
15, 1.0002
16, 1.3825
17, 1.7903
18, 2.1481
19, 3.3183
20, 3.9709
21, 4.4797
22, 5.9116
23, 7.9303
24, 11.1527
25, 11.9237
26, 14.8211
27, 17.8681
28, 21.3529
29, 24.6346
30, 34.7233
31, 39.2141
32, 45.3675
33, 56.9967
34, 64.1387
35, 81.8411
36, 97.1054
37, 105.853
38, 129.364
39, 160.289
40, 180.08
41, 210.086
42, 241.562
43, 261.001
44, 296.579
45, 340.669
46, 418.665
47, 447.559
48, 546.315
49, 614.844
50, 744.647
